거래일자,지역,연료원,발전량
2018-01-21,대전시,유류,663.143488
2018-01-21,울산시,유류,970.666281
2018-01-21,전라북도,유류,391.347132
2018-01-21,제주도,유류,7268.43796
2018-01-21,충청남도,유류,0
2018-01-21,충청북도,유류,1157.363088
2018-01-21,강원도,LNG,33.2892
2018-01-21,경기도,LNG,130719.82
2018-01-21,경상북도,LNG,5430.653279
2018-01-21,광주시,LNG,1340.113418
2018-01-21,대구시,LNG,7799.47672
2018-01-21,부산시,LNG,2195.40235
2018-01-21,서울시,LNG,959.01551
2018-01-21,세종시,LNG,11977.4144
2018-01-21,울산시,LNG,21781.11971
2018-01-21,인천시,LNG,43528.08612
2018-01-21,전라남도,LNG,32678.06398
2018-01-21,전라북도,LNG,0
2018-01-21,충청남도,LNG,15293.43784
2018-01-21,대전시,LNG,143.0184
2018-01-22,강원도,석탄,74661.10527
2018-01-22,경기도,석탄,1310.390844
2018-01-22,경상남도,석탄,159226.4423
2018-01-22,경상북도,석탄,2587.154584
2018-01-22,대구시,석탄,55.934424
2018-01-22,부산시,석탄,119.94048
2018-01-22,인천시,석탄,112891.8146
2018-01-22,전라남도,석탄,29416.10703
2018-01-22,전라북도,석탄,17997.23752
2018-01-22,충청남도,석탄,342871.2726
2018-01-22,경기도,유류,15439.44624
2018-01-22,경상남도,유류,305.21442
2018-01-22,대구시,유류,551.630912
2018-01-22,대전시,유류,683.611936
2018-01-22,울산시,유류,14375.82633
2018-01-22,전라북도,유류,380.709468
2018-01-22,제주도,유류,7698.2962
2018-01-22,충청남도,유류,0
2018-01-22,충청북도,유류,1153.03104
2018-01-22,강원도,LNG,9669.92096
2018-01-22,경기도,LNG,211728.4336
2018-01-22,경상북도,LNG,7946.027707
2018-01-22,광주시,LNG,2281.12402
2018-01-22,대구시,LNG,8797.87944
2018-01-22,부산시,LNG,28040.56473
2018-01-22,서울시,LNG,939.041414
2018-01-22,세종시,LNG,12208.62787
2018-01-22,울산시,LNG,35869.22107
2018-01-22,인천시,LNG,60503.47535
2018-01-22,전라남도,LNG,38193.61932
2018-01-22,전라북도,LNG,7190.219828
2018-01-22,충청남도,LNG,34683.12088
2018-01-22,대전시,LNG,1053.426948
2018-01-23,강원도,석탄,74685.34529
2018-01-23,경기도,석탄,1262.590896
2018-01-23,경상남도,석탄,162375.2644
2018-01-23,경상북도,석탄,2636.608856
2018-01-23,대구시,석탄,34.205976
2018-01-23,부산시,석탄,166.5936
2018-01-23,인천시,석탄,113375.694
2018-01-23,전라남도,석탄,30637.03916
2018-01-23,전라북도,석탄,18855.01351
2018-01-23,충청남도,석탄,348558.3261
2018-01-23,경기도,유류,20583.94577
2018-01-23,경상남도,유류,251.36601
2018-01-23,대구시,유류,545.290256
2018-01-23,대전시,유류,908.34296
2018-01-23,울산시,유류,22005.77733
2018-01-23,전라북도,유류,346.386036
2018-01-23,제주도,유류,7752.406872
2018-01-23,충청남도,유류,0
2018-01-23,충청북도,유류,1152.834228
2018-01-23,강원도,LNG,17133.6487
2018-01-23,경기도,LNG,244049.856
2018-01-23,경상북도,LNG,8851.310213
2018-01-23,광주시,LNG,1630.09322
2018-01-23,대구시,LNG,9116.40576
2018-01-23,부산시,LNG,31494.44558
2018-01-23,서울시,LNG,879.580017
2018-01-23,세종시,LNG,12169.04427
2018-01-23,울산시,LNG,42805.34238
2018-01-23,인천시,LNG,81307.01024
2018-01-23,전라남도,LNG,43842.08134
2018-01-23,전라북도,LNG,11365.0393
2018-01-23,충청남도,LNG,43660.76768
2018-01-23,대전시,LNG,71.859228
2018-01-24,강원도,석탄,74936.85733
2018-01-24,경기도,석탄,1248.366756
2018-01-24,경상남도,석탄,163079.7997
2018-01-24,경상북도,석탄,2414.249096
2018-01-24,대구시,석탄,21.58968
2018-01-24,부산시,석탄,172.12608
2018-01-24,인천시,석탄,112178.81
2018-01-24,전라남도,석탄,30240.50848
2018-01-24,전라북도,석탄,14349.44372
2018-01-24,충청남도,석탄,349056.7469
2018-01-24,경기도,유류,20558.85215
2018-01-24,경상남도,유류,203.580174
2018-01-24,대구시,유류,528.164336
2018-01-24,대전시,유류,1043.640864
2018-01-24,울산시,유류,24210.38002
2018-01-24,전라북도,유류,356.2359
2018-01-24,제주도,유류,8055.310816
2018-01-24,충청남도,유류,0
2018-01-24,충청북도,유류,1142.79774
2018-01-24,강원도,LNG,18734.5718
2018-01-24,경기도,LNG,262396.3339
2018-01-24,경상북도,LNG,9570.199386
2018-01-24,광주시,LNG,2833.093214
2018-01-24,대구시,LNG,9245.16936
2018-01-24,부산시,LNG,46690.90265
2018-01-24,서울시,LNG,753.114579
2018-01-24,세종시,LNG,12041.14016
2018-01-24,울산시,LNG,48901.79999
2018-01-24,인천시,LNG,99607.94065
2018-01-24,전라남도,LNG,45751.69304
2018-01-24,전라북도,LNG,13340.84592
2018-01-24,충청남도,LNG,45468.76312
2018-01-24,대전시,LNG,1021.492584
2018-01-25,강원도,석탄,74613.09897
2018-01-25,경기도,석탄,1316.316792
2018-01-25,경상남도,석탄,161677.7964
2018-01-25,경상북도,석탄,2424.61968
2018-01-25,대구시,석탄,48.979224
2018-01-25,부산시,석탄,163.03824
2018-01-25,인천시,석탄,110025.2798
2018-01-25,전라남도,석탄,30215.29521
2018-01-25,전라북도,석탄,18168.73894
2018-01-25,충청남도,석탄,344748.7383
2018-01-25,경기도,유류,23567.59352
2018-01-25,경상남도,유류,198.857652
2018-01-25,대구시,유류,528.208296
2018-01-25,대전시,유류,1140.690096
2018-01-25,울산시,유류,24292.80177
2018-01-25,전라북도,유류,351.332976
2018-01-25,제주도,유류,7777.556304
2018-01-25,충청남도,유류,0
2018-01-25,충청북도,유류,1127.215656
2018-01-25,강원도,LNG,20388.00148
2018-01-25,경기도,LNG,271673.7483
2018-01-25,경상북도,LNG,9709.901803
2018-01-25,광주시,LNG,2830.620156
2018-01-25,대구시,LNG,9334.29392
2018-01-25,부산시,LNG,49526.07327
2018-01-25,서울시,LNG,772.947158
2018-01-25,세종시,LNG,12025.28667
2018-01-25,울산시,LNG,50655.54971
2018-01-25,인천시,LNG,100070.0391
2018-01-25,전라남도,LNG,47628.06129
2018-01-25,전라북도,LNG,14972.28174
2018-01-25,충청남도,LNG,50474.23577
2018-01-25,대전시,LNG,726.025104
2018-01-26,강원도,석탄,71779.13959
2018-01-26,경기도,석탄,1398.707772
2018-01-26,경상남도,석탄,161457.0063
2018-01-26,경상북도,석탄,2590.391328
2018-01-26,대구시,석탄,42.759696
2018-01-26,부산시,석탄,150.11568
2018-01-26,인천시,석탄,112271.7618
2018-01-26,전라남도,석탄,29511.04515
2018-01-26,전라북도,석탄,17725.88622
2018-01-26,충청남도,석탄,335417.0691
2018-01-26,경기도,유류,23390.07933
2018-01-26,경상남도,유류,231.403914
2018-01-26,대구시,유류,508.059104
2018-01-26,대전시,유류,1217.481664
2018-01-26,울산시,유류,24551.8836
2018-01-26,전라북도,유류,346.518552
2018-01-26,제주도,유류,7418.248992
2018-01-26,충청남도,유류,0
2018-01-26,충청북도,유류,1129.697604
2018-01-26,강원도,LNG,19526.85224
2018-01-26,경기도,LNG,275855.4297
2018-01-26,경상북도,LNG,10040.00283
2018-01-26,광주시,LNG,2828.130382
2018-01-26,대구시,LNG,9270.058
2018-01-26,부산시,LNG,48883.67647
2018-01-26,서울시,LNG,761.909069
2018-01-26,세종시,LNG,12036.39069
2018-01-26,울산시,LNG,53258.44147
2018-01-26,인천시,LNG,101055.9675
2018-01-26,전라남도,LNG,47236.0226
2018-01-26,전라북도,LNG,15334.91826
2018-01-26,충청남도,LNG,54422.777
2018-01-26,대전시,LNG,586.700772
2018-01-27,강원도,석탄,65231.11404
2018-01-27,경기도,석탄,1355.712036
2018-01-27,경상남도,석탄,158177.1114
2018-01-27,경상북도,석탄,2616.687192
2018-01-27,대구시,석탄,61.066488
2018-01-27,부산시,석탄,55.89072
2018-01-27,인천시,석탄,113596.9118
2018-01-27,전라남도,석탄,29558.30927
2018-01-27,전라북도,석탄,18439.30277
2018-01-27,충청남도,석탄,332441.8208
2018-01-27,경기도,유류,7340.740663
2018-01-27,경상남도,유류,215.119674
2018-01-27,대구시,유류,528.587808
2018-01-27,대전시,유류,1038.872016
2018-01-27,울산시,유류,24152.0079
2018-01-27,전라북도,유류,370.057668
2018-01-27,제주도,유류,8429.876168
2018-01-27,충청남도,유류,0
2018-01-27,충청북도,유류,1129.823856
2018-01-27,강원도,LNG,11373.25812
2018-01-27,경기도,LNG,237583.9793
2018-01-27,경상북도,LNG,9101.305244
2018-01-27,광주시,LNG,2798.598222
2018-01-27,대구시,LNG,9110.03296
2018-01-27,부산시,LNG,26957.69205
2018-01-27,서울시,LNG,781.582779
2018-01-27,세종시,LNG,12030.58069
2018-01-27,울산시,LNG,33646.32646
2018-01-27,인천시,LNG,60168.47484
2018-01-27,전라남도,LNG,42378.22512
2018-01-27,전라북도,LNG,9925.581221
2018-01-27,충청남도,LNG,18503.09079
2018-01-27,대전시,LNG,1054.201008
2018-01-28,강원도,석탄,63574.8647
2018-01-28,경기도,석탄,1185.255372
2018-01-28,경상남도,석탄,155792.345
2018-01-28,경상북도,석탄,2623.931352
2018-01-28,대구시,석탄,5.12148
2018-01-28,부산시,석탄,0
2018-01-28,인천시,석탄,113300.1164
2018-01-28,전라남도,석탄,28313.49942
2018-01-28,전라북도,석탄,18717.80115
2018-01-28,충청남도,석탄,326068.7216
2018-01-28,경기도,유류,7236.207702
2018-01-28,경상남도,유류,182.063826
2018-01-28,대구시,유류,528.765664
2018-01-28,대전시,유류,972.411664
2018-01-28,울산시,유류,19537.87252
2018-01-28,전라북도,유류,384.417336
2018-01-28,제주도,유류,6761.808872
2018-01-28,충청남도,유류,0
2018-01-28,충청북도,유류,1135.775172
2018-01-28,강원도,LNG,8007.048
2018-01-28,경기도,LNG,167662.6893
2018-01-28,경상북도,LNG,6637.911151
2018-01-28,광주시,LNG,2638.075678
2018-01-28,대구시,LNG,7823.94928
2018-01-28,부산시,LNG,6851.873966
2018-01-28,서울시,LNG,838.038048
2018-01-28,세종시,LNG,12013.7939
2018-01-28,울산시,LNG,22069.6301
2018-01-28,인천시,LNG,51422.73549
2018-01-28,전라남도,LNG,34207.80572
2018-01-28,전라북도,LNG,4635.908872
2018-01-28,충청남도,LNG,17575.05907
2018-01-28,대전시,LNG,247.417884
2018-01-29,강원도,석탄,74525.08852
2018-01-29,경기도,석탄,1335.007296
2018-01-29,경상남도,석탄,161047.6101
2018-01-29,경상북도,석탄,2655.64432
2018-01-29,대구시,석탄,53.151
2018-01-29,부산시,석탄,124.65936
2018-01-29,인천시,석탄,113122.8479
2018-01-29,전라남도,석탄,29593.91091
2018-01-29,전라북도,석탄,18551.10544
2018-01-29,충청남도,석탄,347359.1984
2018-01-29,경기도,유류,20141.7038
2018-01-29,경상남도,유류,225.776124
2018-01-29,대구시,유류,528.990784
2018-01-29,대전시,유류,1079.790096
2018-01-29,울산시,유류,23534.29104
2018-01-29,전라북도,유류,377.661396
2018-01-29,제주도,유류,7559.712496
2018-01-29,충청남도,유류,0
2018-01-29,충청북도,유류,1153.559148
2018-01-29,강원도,LNG,16826.0344
2018-01-29,경기도,LNG,266617.2842
2018-01-29,경상북도,LNG,8461.135539
2018-01-29,광주시,LNG,1652.384916
2018-01-29,대구시,LNG,8864.086
2018-01-29,부산시,LNG,34476.32165
2018-01-29,서울시,LNG,850.428837
2018-01-29,세종시,LNG,12011.7816
2018-01-29,울산시,LNG,46408.71688
2018-01-29,인천시,LNG,81485.5406
2018-01-29,전라남도,LNG,41344.08919
2018-01-29,전라북도,LNG,10749.25357
2018-01-29,충청남도,LNG,43325.49121
2018-01-29,대전시,LNG,934.5294
2018-01-30,강원도,석탄,75567.80953
2018-01-30,경기도,석탄,1407.444024
2018-01-30,경상남도,석탄,161448.8172
2018-01-30,경상북도,석탄,2667.370832
2018-01-30,대구시,석탄,57.132768
2018-01-30,부산시,석탄,174.34368
2018-01-30,인천시,석탄,114346.4864
2018-01-30,전라남도,석탄,30240.17911
2018-01-30,전라북도,석탄,18563.22841
2018-01-30,충청남도,석탄,351368.5301
2018-01-30,경기도,유류,19632.39185
2018-01-30,경상남도,유류,241.444686
2018-01-30,대구시,유류,528.06516
2018-01-30,대전시,유류,1082.893056
2018-01-30,울산시,유류,24369.99396
2018-01-30,전라북도,유류,361.609176
2018-01-30,제주도,유류,9604.23688
2018-01-30,충청남도,유류,0
2018-01-30,충청북도,유류,1152.789792
2018-01-30,강원도,LNG,16724.3559
2018-01-30,경기도,LNG,267565.794
2018-01-30,경상북도,LNG,9411.799977
2018-01-30,광주시,LNG,2798.974416
2018-01-30,대구시,LNG,8922.60992
2018-01-30,부산시,LNG,44033.41486
2018-01-30,서울시,LNG,852.057371
2018-01-30,세종시,LNG,12009.2765
2018-01-30,울산시,LNG,48239.0638
2018-01-30,인천시,LNG,78329.09459
2018-01-30,전라남도,LNG,46121.8804
2018-01-30,전라북도,LNG,14857.43791
2018-01-30,충청남도,LNG,45054.89928
2018-01-30,대전시,LNG,686.268996
2018-01-31,강원도,석탄,73801.184
2018-01-31,경기도,석탄,1420.376412
2018-01-31,경상남도,석탄,160222.9098
2018-01-31,경상북도,석탄,2694.653304
2018-01-31,대구시,석탄,50.947176
2018-01-31,부산시,석탄,173.6424
2018-01-31,인천시,석탄,114073.2188
2018-01-31,전라남도,석탄,28259.36013
2018-01-31,전라북도,석탄,18572.85224
2018-01-31,충청남도,석탄,353057.3025
2018-01-31,경기도,유류,14848.40904
2018-01-31,경상남도,유류,241.758006
2018-01-31,대구시,유류,527.996168
2018-01-31,대전시,유류,1179.048864
2018-01-31,울산시,유류,24403.83155
2018-01-31,전라북도,유류,382.822776
2018-01-31,제주도,유류,10346.78383
2018-01-31,충청남도,유류,0
2018-01-31,충청북도,유류,1151.074512
2018-01-31,강원도,LNG,16501.12394
2018-01-31,경기도,LNG,257913.2533
2018-01-31,경상북도,LNG,9287.904078
2018-01-31,광주시,LNG,2777.778612
2018-01-31,대구시,LNG,9352.28336
2018-01-31,부산시,LNG,41111.95526
2018-01-31,서울시,LNG,861.437974
2018-01-31,세종시,LNG,12234.18168
2018-01-31,울산시,LNG,49049.36693
2018-01-31,인천시,LNG,73182.69821
2018-01-31,전라남도,LNG,44955.91416
2018-01-31,전라북도,LNG,13463.83165
2018-01-31,충청남도,LNG,43073.76707
2018-01-31,대전시,LNG,495.104484
2018-02-01,강원도,석탄,74670.3679
2018-02-01,경기도,석탄,1411.835544
2018-02-01,경상남도,석탄,161688.4961
2018-02-01,경상북도,석탄,2638.762056
2018-02-01,대구시,석탄,56.586768
2018-02-01,부산시,석탄,169.57584
2018-02-01,인천시,석탄,112513.6858
2018-02-01,전라남도,석탄,30796.77924
2018-02-01,전라북도,석탄,18688.27544
2018-02-01,충청남도,석탄,353808.6715
2018-02-01,경기도,유류,720.2608
2018-02-01,경상남도,유류,230.127366
2018-02-01,대구시,유류,528.035256
2018-02-01,대전시,유류,1155.44408
2018-02-01,울산시,유류,20591.62233
2018-02-01,전라북도,유류,386.924244
2018-02-01,제주도,유류,8400.43456
2018-02-01,충청남도,유류,0
2018-02-01,충청북도,유류,1154.178228
2018-02-01,강원도,LNG,15459.02722
2018-02-01,경기도,LNG,262311.4484
2018-02-01,경상북도,LNG,8394.632835
2018-02-01,광주시,LNG,1606.252144
2018-02-01,대구시,LNG,8771.76608
2018-02-01,부산시,LNG,42218.29638
2018-02-01,서울시,LNG,879.804875
2018-02-01,세종시,LNG,12057.73397
2018-02-01,울산시,LNG,38570.0703
2018-02-01,인천시,LNG,74297.98129
2018-02-01,전라남도,LNG,40408.61859
2018-02-01,전라북도,LNG,13273.568
2018-02-01,충청남도,LNG,36294.76178
2018-02-01,대전시,LNG,774.469416
2018-02-02,강원도,석탄,72922.79794
2018-02-02,경기도,석탄,1410.275076
2018-02-02,경상남도,석탄,159945.5967
2018-02-02,경상북도,석탄,2666.891808
2018-02-02,대구시,석탄,61.021296
2018-02-02,부산시,석탄,158.36976
2018-02-02,인천시,석탄,114222.0957
2018-02-02,전라남도,석탄,31170.05959
2018-02-02,전라북도,석탄,18666.75873
2018-02-02,충청남도,석탄,349967.2892
2018-02-02,경기도,유류,720.909224
2018-02-02,경상남도,유류,252.935844
2018-02-02,대구시,유류,528.576776
2018-02-02,대전시,유류,1238.186432
2018-02-02,울산시,유류,19874.74306
2018-02-02,전라북도,유류,391.057116
2018-02-02,제주도,유류,8038.489928
2018-02-02,충청남도,유류,0
2018-02-02,충청북도,유류,1151.232516
2018-02-02,강원도,LNG,13606.5482
2018-02-02,경기도,LNG,259919.2909
2018-02-02,경상북도,LNG,8953.920491
2018-02-02,광주시,LNG,2782.680194
2018-02-02,대구시,LNG,7311.52912
2018-02-02,부산시,LNG,40620.17116
2018-02-02,서울시,LNG,894.557783
2018-02-02,세종시,LNG,12026.15602
2018-02-02,울산시,LNG,39580.63124
2018-02-02,인천시,LNG,73972.73924
2018-02-02,전라남도,LNG,43304.59648
2018-02-02,전라북도,LNG,8479.159649
2018-02-02,충청남도,LNG,37959.91194
2018-02-02,대전시,LNG,406.980588
2018-02-03,강원도,석탄,63719.45867
2018-02-03,경기도,석탄,1318.471224
2018-02-03,경상남도,석탄,152649.4132
2018-02-03,경상북도,석탄,2623.673864
2018-02-03,대구시,석탄,66.723048
2018-02-03,부산시,석탄,62.42112
2018-02-03,인천시,석탄,114220.8562
2018-02-03,전라남도,석탄,30401.30227
2018-02-03,전라북도,석탄,18698.15019
2018-02-03,충청남도,석탄,347094.7534
2018-02-03,경기도,유류,11405.45454
2018-02-03,경상남도,유류,288.909096
2018-02-03,대구시,유류,526.632456
2018-02-03,대전시,유류,1172.898496
2018-02-03,울산시,유류,187.485545
2018-02-03,전라북도,유류,398.40816
2018-02-03,제주도,유류,6774.44264
2018-02-03,충청남도,유류,0
2018-02-03,충청북도,유류,1152.043536
2018-02-03,강원도,LNG,9064.32492
2018-02-03,경기도,LNG,220384.0802
2018-02-03,경상북도,LNG,8169.340811
2018-02-03,광주시,LNG,2805.072718
2018-02-03,대구시,LNG,7295.4392
2018-02-03,부산시,LNG,19187.69783
2018-02-03,서울시,LNG,885.911833
2018-02-03,세종시,LNG,12033.62888
2018-02-03,울산시,LNG,27093.55745
2018-02-03,인천시,LNG,50378.8141
2018-02-03,전라남도,LNG,25269.98316
2018-02-03,전라북도,LNG,6849.009393
2018-02-03,충청남도,LNG,19459.84622
2018-02-03,대전시,LNG,862.3818
2018-02-04,강원도,석탄,63442.42683
2018-02-04,경기도,석탄,1214.007564
2018-02-04,경상남도,석탄,139296.7312
2018-02-04,경상북도,석탄,2592.213624
2018-02-04,대구시,석탄,4.5906
2018-02-04,부산시,석탄,0
2018-02-04,인천시,석탄,112648.9584
2018-02-04,전라남도,석탄,30840.79357
2018-02-04,전라북도,석탄,18729.07677
2018-02-04,충청남도,석탄,335411.122
2018-02-04,경기도,유류,14831.54743
2018-02-04,경상남도,유류,354.81432
2018-02-04,대구시,유류,481.003824
2018-02-04,대전시,유류,1094.055312
2018-02-04,울산시,유류,0
2018-02-04,전라북도,유류,403.93602
2018-02-04,제주도,유류,6877.175256
2018-02-04,충청남도,유류,0
2018-02-04,충청북도,유류,1151.851092
2018-02-04,강원도,LNG,8300.943
2018-02-04,경기도,LNG,175038.3083
2018-02-04,경상북도,LNG,6873.030785
2018-02-04,광주시,LNG,2011.06759
2018-02-04,대구시,LNG,7297.00384
2018-02-04,부산시,LNG,15353.36717
2018-02-04,서울시,LNG,886.477396
2018-02-04,세종시,LNG,12011.39901
2018-02-04,울산시,LNG,26597.85243
2018-02-04,인천시,LNG,48364.45707
2018-02-04,전라남도,LNG,25059.06772
2018-02-04,전라북도,LNG,3644.470258
2018-02-04,충청남도,LNG,20595.34781
2018-02-04,대전시,LNG,186.791892
