지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2013-07-28 10:00,24.1,3,1.3,91,0,,24.9
108,서울,2013-07-28 11:00,24.3,0,2.1,87,0,,24.8
108,서울,2013-07-28 12:00,24.7,0,1.5,86,0,,25.6
108,서울,2013-07-28 13:00,25.1,,1.9,86,0,,26.1
108,서울,2013-07-28 14:00,25.6,,1.2,84,0,,25.6
108,서울,2013-07-28 15:00,25.5,.5,1.3,88,0,,25.5
108,서울,2013-07-28 16:00,25.8,.5,.6,88,0,,26.5
108,서울,2013-07-28 17:00,26.1,,1,88,0,,26.7
108,서울,2013-07-28 18:00,26.2,0,.7,88,0,,26.2
108,서울,2013-07-28 19:00,26.6,.5,2.7,88,0,,26.1
108,서울,2013-07-28 20:00,26.6,1,4.6,88,0,,25.9
108,서울,2013-07-28 21:00,26.6,.5,4.6,88,,,25.8
108,서울,2013-07-28 22:00,26.6,0,4.6,88,,,25.7
108,서울,2013-07-28 23:00,26.5,0,4.5,88,,,25.7
108,서울,2013-07-29 00:00,26.5,,5.7,88,,,25.7
108,서울,2013-07-29 01:00,26.4,,4.6,89,,,25.8
108,서울,2013-07-29 02:00,26.2,,4.5,90,,,25.8
108,서울,2013-07-29 03:00,25.9,3,3.4,91,,,25.8
108,서울,2013-07-29 04:00,25.7,.5,3,92,,,25.7
108,서울,2013-07-29 05:00,25.4,0,2.7,92,,,25.6
108,서울,2013-07-29 06:00,25.3,0,2.3,92,0,,25.6
108,서울,2013-07-29 07:00,25.2,,2.4,92,0,,25.7
108,서울,2013-07-29 08:00,25.2,,2.9,92,0,,25.9
108,서울,2013-07-29 09:00,25.4,,2.6,92,0,,27.6
108,서울,2013-07-29 10:00,26.1,,2.8,91,0,,29.8
108,서울,2013-07-29 11:00,26.8,,3.8,82,.2,,30.9
108,서울,2013-07-29 12:00,27.8,,3.6,76,.7,,34.5
108,서울,2013-07-29 13:00,29.1,,3.7,68,.8,,35.9
108,서울,2013-07-29 14:00,28.9,,4.4,68,.8,,33
108,서울,2013-07-29 15:00,29,,4.4,70,.8,,32.1
108,서울,2013-07-29 16:00,27.8,,6.1,75,0,,29.8
108,서울,2013-07-29 17:00,27.8,,4.2,73,.4,,28.6
108,서울,2013-07-29 18:00,28.3,,4.2,71,.9,,28
108,서울,2013-07-29 19:00,27.5,,3.3,76,.7,,26.6
108,서울,2013-07-29 20:00,26.4,,2.9,78,0,,25.2
108,서울,2013-07-29 21:00,25.7,,2.7,82,,,24.5
108,서울,2013-07-29 22:00,25.1,,3,83,,,24
108,서울,2013-07-29 23:00,24.7,,2.1,84,,,23.6
108,서울,2013-07-30 00:00,24.4,,1,84,,,23.3
108,서울,2013-07-30 01:00,24.2,,2.5,85,,,23.2
108,서울,2013-07-30 02:00,24.2,,2,83,,,23.7
108,서울,2013-07-30 03:00,24,,1.7,83,,,23.7
108,서울,2013-07-30 04:00,24,,1.6,82,,,23.7
108,서울,2013-07-30 05:00,24.1,,2,80,,,23.5
108,서울,2013-07-30 06:00,24.1,,1.9,79,0,,23.6
108,서울,2013-07-30 07:00,24.3,,.6,77,.5,,24.2
108,서울,2013-07-30 08:00,25.3,,1.6,74,.8,,26.5
108,서울,2013-07-30 09:00,26.2,,1,72,.5,,29.4
108,서울,2013-07-30 10:00,28.3,,2.3,63,1,,34.9
108,서울,2013-07-30 11:00,28.4,,2.6,61,.9,,36.3
108,서울,2013-07-30 12:00,29.6,,2,58,1,,36.3
108,서울,2013-07-30 13:00,29.4,,2.4,55,.4,,32.4
108,서울,2013-07-30 14:00,29.4,,3,55,0,,30
108,서울,2013-07-30 15:00,29.1,,4.1,53,0,,29.7
108,서울,2013-07-30 16:00,27.6,0,4.4,54,0,,26.7
108,서울,2013-07-30 17:00,27,0,2.3,63,0,,27
108,서울,2013-07-30 18:00,26.8,0,2.4,70,0,,26.3
108,서울,2013-07-30 19:00,26.9,0,2,70,.1,,26.1
108,서울,2013-07-30 20:00,26.1,1.5,2.7,79,0,,25
108,서울,2013-07-30 21:00,25.5,0,2.1,86,,,25.1
108,서울,2013-07-30 22:00,24.9,5.5,1.4,89,,,25
108,서울,2013-07-30 23:00,24.7,2.5,2.2,90,,,24.9
108,서울,2013-07-31 00:00,24.7,0,1.7,90,,,24.8
108,서울,2013-07-31 01:00,24.9,,1.3,90,,,24.9
108,서울,2013-07-31 02:00,26.1,.5,3,87,,,25.3
108,서울,2013-07-31 03:00,25.9,8,7,87,,,25.2
108,서울,2013-07-31 04:00,25.2,,5.6,87,,,24.9
108,서울,2013-07-31 05:00,25,,3.5,89,,,24.9
108,서울,2013-07-31 06:00,24.9,,2.4,90,0,,25
108,서울,2013-07-31 07:00,25.1,,2.4,87,0,,25.7
108,서울,2013-07-31 08:00,25.4,,2.5,81,.2,,27.1
108,서울,2013-07-31 09:00,26.2,,2.1,74,.8,,30.2
108,서울,2013-07-31 10:00,27.1,,2.2,68,1,,32.8
108,서울,2013-07-31 11:00,27.9,,3.9,64,.9,,35.1
108,서울,2013-07-31 12:00,28.6,,4.4,62,.8,,35.6
108,서울,2013-07-31 13:00,28.8,,3.5,64,.6,,34.2
108,서울,2013-07-31 14:00,28.3,,5.6,60,.8,,32.1
108,서울,2013-07-31 15:00,28.6,,4.4,59,.6,,31.7
108,서울,2013-07-31 16:00,28,,4.8,63,.1,,30
108,서울,2013-07-31 17:00,27.4,,3.8,66,.1,,28.9
108,서울,2013-07-31 18:00,26.8,,3.2,72,0,,26.7
108,서울,2013-07-31 19:00,26.2,,3.4,76,0,,26
108,서울,2013-07-31 20:00,25.4,,3.5,80,0,,25
108,서울,2013-07-31 21:00,25.1,,1.5,81,,,24.5
108,서울,2013-07-31 22:00,25.1,,1.9,80,,,24.1
108,서울,2013-07-31 23:00,25,,2.7,79,,,23.9
108,서울,2013-08-01 00:00,25,,2.3,78,,,23.9
108,서울,2013-08-01 01:00,25,,2.2,77,,,23.9
108,서울,2013-08-01 02:00,24.9,,1.8,77,,,24
108,서울,2013-08-01 03:00,24.8,,2.1,79,,,23.8
108,서울,2013-08-01 04:00,24.7,,2.4,80,,,23.9
108,서울,2013-08-01 05:00,24.7,,1.7,81,,,24
108,서울,2013-08-01 06:00,24.6,,1.8,81,0,,24
108,서울,2013-08-01 07:00,24.6,,1,79,0,,24.3
108,서울,2013-08-01 08:00,25.3,,.4,73,.1,,26.3
108,서울,2013-08-01 09:00,26.4,,.9,71,.7,,27.8
108,서울,2013-08-01 10:00,27.9,,2.1,66,.6,,30.1
108,서울,2013-08-01 11:00,27.7,,2.6,66,.3,,29
108,서울,2013-08-01 12:00,29.2,,1.7,60,.2,,30.6
108,서울,2013-08-01 13:00,29.7,,2,56,.2,,34.6
108,서울,2013-08-01 14:00,31,,1.7,47,1,,38.3
108,서울,2013-08-01 15:00,31.1,,1.5,48,.8,,34.5
108,서울,2013-08-01 16:00,31.8,,1,50,.8,,35
108,서울,2013-08-01 17:00,31.5,,2.2,49,.5,,31.5
108,서울,2013-08-01 18:00,31.5,,2.6,57,.8,,31.2
108,서울,2013-08-01 19:00,30.4,,3.8,62,0,,28.7
108,서울,2013-08-01 20:00,29.6,,2.8,61,0,,27
108,서울,2013-08-01 21:00,29,,2,69,,,26.5
108,서울,2013-08-01 22:00,28.5,,1.8,63,,,25.6
108,서울,2013-08-01 23:00,27.9,,.1,70,,,25.1
108,서울,2013-08-02 00:00,27.4,,.1,73,,,25.1
108,서울,2013-08-02 01:00,27.3,,1.6,71,,,25.4
108,서울,2013-08-02 02:00,27.3,,1.6,71,,,25.4
108,서울,2013-08-02 03:00,27.2,,1.9,71,,,25.3
108,서울,2013-08-02 04:00,26.7,0,2.3,73,,,25.1
108,서울,2013-08-02 05:00,26.6,,2.1,73,,,25
108,서울,2013-08-02 06:00,25.8,5,2.5,85,0,,24.6
108,서울,2013-08-02 07:00,25.3,0,2,89,0,,25.2
108,서울,2013-08-02 08:00,25.6,0,1.9,87,0,,25.9
108,서울,2013-08-02 09:00,25.9,,2.5,85,0,,26.2
108,서울,2013-08-02 10:00,26.2,,2.8,82,0,,27
108,서울,2013-08-02 11:00,26.3,.5,2.4,85,0,,27.2
108,서울,2013-08-02 12:00,26.9,0,1.8,83,0,,28.7
108,서울,2013-08-02 13:00,27.1,,2.1,82,0,,28
108,서울,2013-08-02 14:00,28.2,,2.4,78,.2,,30.6
108,서울,2013-08-02 15:00,28.9,,2.4,75,.3,,30.9
108,서울,2013-08-02 16:00,29.3,,2.2,74,.4,,31.1
108,서울,2013-08-02 17:00,28.3,2,2.4,86,0,,28.7
108,서울,2013-08-02 18:00,28.7,0,.7,81,0,,29.8
108,서울,2013-08-02 19:00,28.6,,.7,81,0,,28.7
108,서울,2013-08-02 20:00,28.2,,1.4,82,0,,27.8
108,서울,2013-08-02 21:00,28.1,,.8,83,,,27.3
108,서울,2013-08-02 22:00,27.9,,2.2,78,,,26.7
108,서울,2013-08-02 23:00,27.8,,3.1,78,,,26.4
108,서울,2013-08-03 00:00,27.6,,3.4,80,,,26.1
108,서울,2013-08-03 01:00,27.3,,3.1,80,,,26
108,서울,2013-08-03 02:00,27.1,,2.3,82,,,26
108,서울,2013-08-03 03:00,27,,2.7,82,,,26
108,서울,2013-08-03 04:00,26.9,,3.5,82,,,25.8
108,서울,2013-08-03 05:00,26.8,,2.3,83,,,25.8
108,서울,2013-08-03 06:00,26.8,,3.6,83,0,,25.8
108,서울,2013-08-03 07:00,26.9,,1.3,81,0,,26.3
108,서울,2013-08-03 08:00,27.4,.1,3.6,78,.3,,28.2
108,서울,2013-08-03 09:00,28.1,,3.9,75,.7,,30.1
108,서울,2013-08-03 10:00,29,,5,69,1,,32.8
108,서울,2013-08-03 11:00,30.3,,4.7,65,.8,,36.4
108,서울,2013-08-03 12:00,30.6,,3.4,67,.8,,35.1
108,서울,2013-08-03 13:00,31.4,,5.4,61,.9,,36.2
108,서울,2013-08-03 14:00,31.1,0,4,66,.7,,34.1
108,서울,2013-08-03 15:00,31.6,,6.8,59,.8,,34.4
108,서울,2013-08-03 16:00,32.5,,4.3,55,1,,34
108,서울,2013-08-03 17:00,31.8,,4.9,58,1,,30.8
108,서울,2013-08-03 18:00,30.8,,4,63,.4,,29.9
108,서울,2013-08-03 19:00,29.9,,4.3,69,.4,,28.5
108,서울,2013-08-03 20:00,29.2,,2.6,71,.1,,27.6
108,서울,2013-08-03 21:00,28.8,,3.7,72,,,27.2
108,서울,2013-08-03 22:00,28,,2.4,75,,,26.5
108,서울,2013-08-03 23:00,27.6,,2.6,75,,,26.2
108,서울,2013-08-04 00:00,27.5,,2.5,77,,,26.3
108,서울,2013-08-04 01:00,27.1,,1.3,78,,,26
108,서울,2013-08-04 02:00,27,,.6,79,,,26
108,서울,2013-08-04 03:00,26.9,,.4,79,,,26.1
108,서울,2013-08-04 04:00,26.8,,1.6,81,,,26
108,서울,2013-08-04 05:00,26.7,,.6,82,,,26
108,서울,2013-08-04 06:00,26.6,,1.1,82,0,,26.1
108,서울,2013-08-04 07:00,26.6,.5,1.5,86,0,,26.6
108,서울,2013-08-04 08:00,26.4,3,1.6,89,0,,27.3
108,서울,2013-08-04 09:00,27.3,,1.5,88,.2,,29.9
108,서울,2013-08-04 10:00,28.5,,1,80,.8,,33.8
108,서울,2013-08-04 11:00,28.7,1,3.9,79,.6,,31.3
108,서울,2013-08-04 12:00,29.6,0,4.5,73,.7,,33.7
108,서울,2013-08-04 13:00,29.9,,3.7,69,.6,,32.3
108,서울,2013-08-04 14:00,29.8,0,3.9,71,.1,,31.4
108,서울,2013-08-04 15:00,30.7,,3.8,67,.9,,33.9
108,서울,2013-08-04 16:00,30.9,,4.3,66,.8,,32.4
108,서울,2013-08-04 17:00,30.1,,3.1,67,0,,30.5
108,서울,2013-08-04 18:00,29.8,,3.9,66,0,,29.5
108,서울,2013-08-04 19:00,29.4,,4,73,0,,28.4
108,서울,2013-08-04 20:00,29,,1.8,76,0,,27.9
108,서울,2013-08-04 21:00,28.4,,3.8,77,,,27.1
108,서울,2013-08-04 22:00,27.9,,2.9,79,,,26.4
108,서울,2013-08-04 23:00,27.5,,2.9,78,,,26
108,서울,2013-08-05 00:00,27.2,,2.1,79,,,26.1
108,서울,2013-08-05 01:00,27.1,,2.8,81,,,26
108,서울,2013-08-05 02:00,27.1,,3.4,83,,,26.2
108,서울,2013-08-05 03:00,27,,2.2,84,,,26.1
108,서울,2013-08-05 04:00,27,,3.1,84,,,26.1
108,서울,2013-08-05 05:00,26.6,,1.2,84,,,25.3
108,서울,2013-08-05 06:00,26.4,,3,80,0,,25.2
108,서울,2013-08-05 07:00,26.6,,.8,80,0,,26.3
108,서울,2013-08-05 08:00,27.2,,2.2,76,.2,,28.1
108,서울,2013-08-05 09:00,27.8,,2.2,72,.6,,30
108,서울,2013-08-05 10:00,28.2,,2,71,.1,,29.3
108,서울,2013-08-05 11:00,27.5,1,3.8,82,0,,28
108,서울,2013-08-05 12:00,28.4,1,2.3,78,.4,,32.9
108,서울,2013-08-05 13:00,29.1,,3.8,70,.3,,32.9
108,서울,2013-08-05 14:00,28.1,2,4.9,75,.6,,29.2
108,서울,2013-08-05 15:00,29.4,0,2.8,70,.9,,35
108,서울,2013-08-05 16:00,29.7,0,6.5,70,.6,,30.8
108,서울,2013-08-05 17:00,29.3,0,6.1,74,.4,,29.4
108,서울,2013-08-05 18:00,27.4,3,5.7,80,.4,,28.3
108,서울,2013-08-05 19:00,27.4,,2.7,83,0,,27.7
108,서울,2013-08-05 20:00,27.6,,3.6,81,0,,27.1
108,서울,2013-08-05 21:00,27.6,,2.8,83,,,26.9
108,서울,2013-08-05 22:00,27.5,,3.7,84,,,26.8
108,서울,2013-08-05 23:00,27.5,,4.2,84,,,26.8
108,서울,2013-08-06 00:00,27.5,,3.7,84,,,26.8
108,서울,2013-08-06 01:00,27.4,,4.7,84,,,26.6
108,서울,2013-08-06 02:00,27.4,,3.9,84,,,26.5
108,서울,2013-08-06 03:00,27.2,0,4,85,,,26.2
108,서울,2013-08-06 04:00,27.1,,2.2,85,,,26
108,서울,2013-08-06 05:00,27.1,,3.1,85,,,26.3
108,서울,2013-08-06 06:00,27.1,,2.7,84,0,,26.4
108,서울,2013-08-06 07:00,27.2,,1.8,83,0,,26.7
108,서울,2013-08-06 08:00,27.5,,2.6,80,0,,27.7
108,서울,2013-08-06 09:00,27.4,,2.2,81,0,,27.1
108,서울,2013-08-06 10:00,27.5,,2.9,79,0,,26.8
108,서울,2013-08-06 11:00,27.5,,1.3,79,0,,26.6
108,서울,2013-08-06 12:00,26.7,,3.6,78,0,,26.1
108,서울,2013-08-06 13:00,24.8,6.5,4.3,86,0,,24.9
108,서울,2013-08-06 14:00,23.3,38.5,2,91,0,,23.8
108,서울,2013-08-06 15:00,23.8,0,1.9,91,0,,25.7
108,서울,2013-08-06 16:00,25.4,0,1.8,82,.4,,29.1
108,서울,2013-08-06 17:00,27.1,,1.4,72,1,,28.7
108,서울,2013-08-06 18:00,27.3,,1.2,68,1,,27.6
108,서울,2013-08-06 19:00,27,,1,72,.4,,26.8
108,서울,2013-08-06 20:00,26.6,,1.3,74,0,,26.2
108,서울,2013-08-06 21:00,26.4,,.9,77,,,25.6
108,서울,2013-08-06 22:00,25.9,,1.8,80,,,25.1
108,서울,2013-08-06 23:00,25.5,,1.9,82,,,24.8
108,서울,2013-08-07 00:00,25.4,,1.9,82,,,24.9
108,서울,2013-08-07 01:00,25.4,,1.8,82,,,24.9
108,서울,2013-08-07 02:00,25.3,,2,82,,,24.8
108,서울,2013-08-07 03:00,25.1,,1.5,84,,,24.5
108,서울,2013-08-07 04:00,25.1,,1.8,83,,,24.8
108,서울,2013-08-07 05:00,25.3,,1.1,82,,,24.9
108,서울,2013-08-07 06:00,25.1,,1.6,84,0,,24.8
108,서울,2013-08-07 07:00,25.2,,1.1,83,0,,25.5
108,서울,2013-08-07 08:00,25.9,,1.4,80,0,,27.1
108,서울,2013-08-07 09:00,26.9,,1.6,77,0,,28.4
108,서울,2013-08-07 10:00,28.3,,1.2,74,.2,,32.1
108,서울,2013-08-07 11:00,29.2,,1.3,70,.2,,32.4
108,서울,2013-08-07 12:00,30.5,,1.8,67,.7,,35.2
108,서울,2013-08-07 13:00,31.2,,1.4,64,.2,,35.1
108,서울,2013-08-07 14:00,31.4,,2.6,63,0,,34.1
108,서울,2013-08-07 15:00,31.8,,2.1,64,0,,34.5
108,서울,2013-08-07 16:00,31.8,,2.6,63,0,,32.9
108,서울,2013-08-07 17:00,31.8,,3.2,64,0,,32
108,서울,2013-08-07 18:00,31.9,,2.5,65,0,,31.3
108,서울,2013-08-07 19:00,31.5,,2.8,67,0,,29.9
108,서울,2013-08-07 20:00,30.2,,2.9,74,0,,28.6
108,서울,2013-08-07 21:00,29.6,,3.6,72,,,27.7
108,서울,2013-08-07 22:00,29.3,,4.4,72,,,27.4
108,서울,2013-08-07 23:00,28.9,,3.4,74,,,27.1
108,서울,2013-08-08 00:00,28.4,,3.9,77,,,26.6
108,서울,2013-08-08 01:00,28.1,,2.5,79,,,26.6
108,서울,2013-08-08 02:00,27.6,,3.9,79,,,26.2
108,서울,2013-08-08 03:00,27.4,,3.2,79,,,26
108,서울,2013-08-08 04:00,27.4,,4.2,79,,,26.3
108,서울,2013-08-08 05:00,27.3,,2.7,81,,,26.4
108,서울,2013-08-08 06:00,27.3,,1.7,81,0,,26.5
108,서울,2013-08-08 07:00,27.4,,3,79,0,,26.9
108,서울,2013-08-08 08:00,27.4,,3.4,79,0,,27.2
108,서울,2013-08-08 09:00,27.6,,3.9,79,0,,27.4
108,서울,2013-08-08 10:00,28.1,,3.5,77,0,,29.3
108,서울,2013-08-08 11:00,28.4,,2.7,77,0,,29.5
108,서울,2013-08-08 12:00,29.6,,2.6,73,.4,,32.8
108,서울,2013-08-08 13:00,30.2,,3.1,72,0,,32.1
108,서울,2013-08-08 14:00,31.2,,3.5,68,.4,,33
108,서울,2013-08-08 15:00,32.3,,6,64,.8,,35.2
108,서울,2013-08-08 16:00,32.6,,5.9,62,.9,,33.7
108,서울,2013-08-08 17:00,32.3,,5.6,62,1,,31.7
108,서울,2013-08-08 18:00,31.8,,5.3,64,1,,30.3
108,서울,2013-08-08 19:00,31.1,,4.2,67,.5,,29
108,서울,2013-08-08 20:00,30.3,,4.3,69,0,,27.9
108,서울,2013-08-08 21:00,29.8,,5,73,,,27.5
108,서울,2013-08-08 22:00,29.1,,4.7,73,,,27
108,서울,2013-08-08 23:00,28.9,,4,73,,,26.7
108,서울,2013-08-09 00:00,28.6,,4.6,75,,,26.5
108,서울,2013-08-09 01:00,28.2,,4.6,77,,,26.8
108,서울,2013-08-09 02:00,28,,2.6,80,,,26.7
108,서울,2013-08-09 03:00,28,,3.6,81,,,26.9
108,서울,2013-08-09 04:00,27.9,,3.4,82,,,26.9
108,서울,2013-08-09 05:00,27.9,,4.5,81,,,26.9
108,서울,2013-08-09 06:00,28,,4.4,81,0,,27
108,서울,2013-08-09 07:00,27.9,0,4.5,83,0,,27.1
108,서울,2013-08-09 08:00,28.2,0,4.4,82,0,,28.1
108,서울,2013-08-09 09:00,28.4,,3.4,82,0,,28.1
108,서울,2013-08-09 10:00,28.7,0,4.6,82,0,,29.2
108,서울,2013-08-09 11:00,29.2,,5.4,80,0,,30.1
108,서울,2013-08-09 12:00,29.6,,5.2,79,.1,,31
108,서울,2013-08-09 13:00,29.7,,4.4,79,0,,30.8
108,서울,2013-08-09 14:00,30.1,,3.7,77,0,,31.5
108,서울,2013-08-09 15:00,30.5,,4.3,75,0,,31.9
108,서울,2013-08-09 16:00,30.8,,4.3,73,0,,31.9
108,서울,2013-08-09 17:00,30.3,,4.3,77,0,,30.3
108,서울,2013-08-09 18:00,30.1,,4.1,78,0,,29.7
108,서울,2013-08-09 19:00,30,,3,79,0,,29.1
108,서울,2013-08-09 20:00,29.5,,4,82,0,,28.6
108,서울,2013-08-09 21:00,29.6,,3.3,81,,,28.4
108,서울,2013-08-09 22:00,29.5,,4.4,80,,,28.2
108,서울,2013-08-09 23:00,29.3,,3.9,81,,,28.1
108,서울,2013-08-10 00:00,29.2,,2.9,82,,,27.9
108,서울,2013-08-10 01:00,29,,4.1,83,,,27.8
108,서울,2013-08-10 02:00,28.7,,3.2,84,,,27.6
108,서울,2013-08-10 03:00,28.5,,3.4,84,,,27.5
108,서울,2013-08-10 04:00,28.4,,3.1,84,,,27.5
108,서울,2013-08-10 05:00,28.3,0,2.7,84,,,27.5
108,서울,2013-08-10 06:00,28.1,.1,3.1,86,0,,27.5
108,서울,2013-08-10 07:00,28.3,,3.2,86,0,,28
108,서울,2013-08-10 08:00,28.4,,3.5,85,0,,28
108,서울,2013-08-10 09:00,28.4,,2,83,0,,28.1
108,서울,2013-08-10 10:00,28.9,,2,82,0,,30.6
108,서울,2013-08-10 11:00,29.3,,2.1,78,0,,30.4
108,서울,2013-08-10 12:00,28.5,.4,3.7,85,0,,28.3
108,서울,2013-08-10 13:00,27.4,1.5,1.7,88,0,,27.9
108,서울,2013-08-10 14:00,27.4,0,2.2,88,0,,29.4
108,서울,2013-08-10 15:00,28,,1.8,83,0,,30.8
108,서울,2013-08-10 16:00,28,,.7,76,.5,,31.4
108,서울,2013-08-10 17:00,29.1,,2.2,72,.8,,31
108,서울,2013-08-10 18:00,29.1,,2.3,72,1,,29.6
108,서울,2013-08-10 19:00,28.5,,1.6,74,.3,,28
108,서울,2013-08-10 20:00,27.8,,1.3,77,0,,26.8
108,서울,2013-08-10 21:00,27.2,,1.1,80,,,26.2
108,서울,2013-08-10 22:00,26.8,,2.3,81,,,25.7
108,서울,2013-08-10 23:00,26.4,,.3,82,,,25.3
108,서울,2013-08-11 00:00,25.8,,1.6,86,,,25
108,서울,2013-08-11 01:00,25.4,,1.4,87,,,24.6
108,서울,2013-08-11 02:00,25.1,,1.3,88,,,24.3
108,서울,2013-08-11 03:00,24.7,,1.5,89,,,24
108,서울,2013-08-11 04:00,24.4,,1.7,89,,,23.8
108,서울,2013-08-11 05:00,24.3,,1.2,90,,,23.8
108,서울,2013-08-11 06:00,24.6,,2,89,0,,24.5
108,서울,2013-08-11 07:00,24.7,,2.6,88,0,,25.2
108,서울,2013-08-11 08:00,25.5,,2,84,.2,,27.5
108,서울,2013-08-11 09:00,26.9,,2,75,1,,31.8
108,서울,2013-08-11 10:00,28.3,,2.6,70,1,,35.7
108,서울,2013-08-11 11:00,29.6,,1.7,61,1,,38.8
108,서울,2013-08-11 12:00,30.6,,.8,60,.9,,38.2
108,서울,2013-08-11 13:00,31.7,,2.4,50,1,,40.8
108,서울,2013-08-11 14:00,32.7,,1.9,48,1,,39.9
108,서울,2013-08-11 15:00,32.7,,3.3,53,.6,,36.4
108,서울,2013-08-11 16:00,32.9,,2.7,50,.6,,34.6
108,서울,2013-08-11 17:00,33.1,,2.8,54,1,,33
108,서울,2013-08-11 18:00,32.2,,3.9,55,1,,30.9
108,서울,2013-08-11 19:00,30.9,,4.3,70,.3,,29.7
108,서울,2013-08-11 20:00,29.8,,3.5,75,0,,28.7
108,서울,2013-08-11 21:00,29.2,,1.9,77,,,28
108,서울,2013-08-11 22:00,28.8,,2.1,78,,,27.6
108,서울,2013-08-11 23:00,28.9,,.2,78,,,28
108,서울,2013-08-12 00:00,28.8,,3.1,76,,,27.5
108,서울,2013-08-12 01:00,28.4,,2.2,78,,,27.2
108,서울,2013-08-12 02:00,28.2,,1.7,82,,,27.3
108,서울,2013-08-12 03:00,27.8,,1.8,84,,,26.9
108,서울,2013-08-12 04:00,27.6,,1.6,85,,,26.9
108,서울,2013-08-12 05:00,27.4,,2.6,84,,,26.8
108,서울,2013-08-12 06:00,27.1,,2.3,84,0,,26.3
108,서울,2013-08-12 07:00,27.1,,2.4,80,.3,,27.1
108,서울,2013-08-12 08:00,27.8,,2.6,73,1,,29.9
108,서울,2013-08-12 09:00,28.5,,2.6,66,.8,,32.6
108,서울,2013-08-12 10:00,29.5,,2.7,63,.9,,35.4
108,서울,2013-08-12 11:00,30.5,,3.2,59,.9,,37.5
108,서울,2013-08-12 12:00,31.8,,3.5,55,1,,41.4
108,서울,2013-08-12 13:00,32.5,,3.4,51,1,,41.5
108,서울,2013-08-12 14:00,32.2,,3.9,57,1,,37.8
108,서울,2013-08-12 15:00,31.9,,2.7,54,.2,,35.8
108,서울,2013-08-12 16:00,32.2,,4.4,53,1,,34.5
108,서울,2013-08-12 17:00,31.7,,4,57,1,,32.6
108,서울,2013-08-12 18:00,31.3,,3.1,60,.7,,31
108,서울,2013-08-12 19:00,30.3,,2.7,67,.9,,29.2
108,서울,2013-08-12 20:00,29.2,,4.3,71,0,,27.9
108,서울,2013-08-12 21:00,28.3,,3.5,75,,,27
108,서울,2013-08-12 22:00,27.8,,2.6,78,,,26.6
108,서울,2013-08-12 23:00,27.6,,3.2,77,,,26.6
108,서울,2013-08-13 00:00,27.3,,2.5,80,,,26.4
108,서울,2013-08-13 01:00,27.1,,2.5,81,,,26.4
108,서울,2013-08-13 02:00,26.8,,2.5,80,,,25.9
108,서울,2013-08-13 03:00,26.6,,2.4,80,,,25.7
108,서울,2013-08-13 04:00,26.7,,1.8,80,,,26
108,서울,2013-08-13 05:00,26.6,,1,81,,,26.1
108,서울,2013-08-13 06:00,26.6,,2.8,80,0,,26
108,서울,2013-08-13 07:00,26.7,,2.3,80,.4,,26.9
108,서울,2013-08-13 08:00,27.7,,2.4,74,.8,,30.8
108,서울,2013-08-13 09:00,28.2,,3.3,69,.9,,32.1
108,서울,2013-08-13 10:00,29.5,,3.6,56,1,,38.6
108,서울,2013-08-13 11:00,30.9,,2.6,54,1,,45.9
108,서울,2013-08-13 12:00,31.1,,3.6,52,1,,42.2
108,서울,2013-08-13 13:00,31.3,,3.3,57,.9,,44.3
108,서울,2013-08-13 14:00,32,,3.3,49,.9,,46.2
108,서울,2013-08-13 15:00,32.4,,4.5,44,.8,,45
108,서울,2013-08-13 16:00,32.7,,2.9,48,1,,39.2
108,서울,2013-08-13 17:00,32.8,,3.6,49,1,,34.8
108,서울,2013-08-13 18:00,32,,4.1,52,1,,32.4
108,서울,2013-08-13 19:00,30.6,,3.9,57,.8,,30.2
108,서울,2013-08-13 20:00,28.8,,3.9,71,0,,28.8
108,서울,2013-08-13 21:00,28.1,,3.3,70,,,27.6
108,서울,2013-08-13 22:00,27.7,,2.8,73,,,26.8
108,서울,2013-08-13 23:00,27.5,,2.7,75,,,26.8
108,서울,2013-08-14 00:00,27.2,,1.3,78,,,26.1
108,서울,2013-08-14 01:00,26.9,,2.1,78,,,25.8
108,서울,2013-08-14 02:00,26.6,,1.3,80,,,25.7
108,서울,2013-08-14 03:00,26.4,,1.6,82,,,25.5
108,서울,2013-08-14 04:00,26.4,,2.2,81,,,25.4
108,서울,2013-08-14 05:00,26.4,,2.3,81,,,25.6
108,서울,2013-08-14 06:00,26.4,,2.9,81,0,,25.8
108,서울,2013-08-14 07:00,26.2,,2.1,78,.5,,26.1
108,서울,2013-08-14 08:00,27.1,,1.5,72,1,,28.7
108,서울,2013-08-14 09:00,27.7,,2.3,65,.5,,31.8
108,서울,2013-08-14 10:00,29.3,,1.4,62,.7,,39.8
108,서울,2013-08-14 11:00,29.7,,1.9,60,.8,,38.4
108,서울,2013-08-14 12:00,30.4,,3.3,56,.8,,40.2
108,서울,2013-08-14 13:00,30.6,,3.5,56,.2,,38
108,서울,2013-08-14 14:00,31.5,,3.2,51,.7,,42.3
108,서울,2013-08-14 15:00,31.6,,4.5,52,1,,38.7
108,서울,2013-08-14 16:00,32,,4.4,47,1,,38.5
108,서울,2013-08-14 17:00,32,,3.8,47,1,,33.8
108,서울,2013-08-14 18:00,30.7,,3.8,60,.7,,31.7
